,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__max_depth,param_rf__min_samples_leaf,param_rf__n_estimators,param_smote__sampling_strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
25,12.247980403900147,0.11768386997561409,0.02596111297607422,0.0016725963539753477,,4,200,1.0,"{'rf__max_depth': None, 'rf__min_samples_leaf': 4, 'rf__n_estimators': 200, 'smote__sampling_strategy': 1.0}",0.5116279069767442,0.5111111111111111,0.45454545454545453,0.4583333333333333,0.47191011235955055,0.48150558366523877,0.02505879659604339,12
26,12.25301947593689,0.12012827583851275,0.027002239227294923,0.0014367577763052326,,4,200,auto,"{'rf__max_depth': None, 'rf__min_samples_leaf': 4, 'rf__n_estimators': 200, 'smote__sampling_strategy': 'auto'}",0.5116279069767442,0.5111111111111111,0.45454545454545453,0.4583333333333333,0.47191011235955055,0.48150558366523877,0.02505879659604339,12
27,1.734116268157959,0.005702593458305119,0.008628177642822265,0.001418844483992102,10,1,50,0.5,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 50, 'smote__sampling_strategy': 0.5}",0.5238095238095238,0.5,0.45,0.39603960396039606,0.4235294117647059,0.45867570790692513,0.04729465646102241,61
28,2.4485544681549074,0.029509677264400645,0.009232616424560547,0.0016708858379001876,10,1,50,1.0,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 50, 'smote__sampling_strategy': 1.0}",0.5161290322580645,0.5,0.39215686274509803,0.4247787610619469,0.4230769230769231,0.4512283158284065,0.048108827881340605,67
29,2.434748411178589,0.024250043600686298,0.010122442245483398,0.0017075632883902091,10,1,50,auto,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 50, 'smote__sampling_strategy': 'auto'}",0.5161290322580645,0.5,0.39215686274509803,0.4247787610619469,0.4230769230769231,0.4512283158284065,0.048108827881340605,67
30,3.454741287231445,0.025723511577147785,0.01370549201965332,0.001292540382436646,10,1,100,0.5,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 100, 'smote__sampling_strategy': 0.5}",0.5185185185185185,0.4948453608247423,0.4634146341463415,0.36363636363636365,0.4444444444444444,0.45697186431408204,0.053164562633704615,62
31,4.846515750885009,0.05082101868406734,0.01437687873840332,0.000427071821058184,10,1,100,1.0,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 100, 'smote__sampling_strategy': 1.0}",0.4842105263157895,0.4727272727272727,0.4,0.4,0.42718446601941745,0.4368244530124959,0.035607477965007954,80
32,4.848094129562378,0.0497752295331281,0.015652227401733398,0.0010566130791731052,10,1,100,auto,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 100, 'smote__sampling_strategy': 'auto'}",0.4842105263157895,0.4727272727272727,0.4,0.4,0.42718446601941745,0.4368244530124959,0.035607477965007954,80
33,6.8727000713348385,0.054000429574072625,0.026541805267333983,0.0014621002099671962,10,1,200,0.5,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 200, 'smote__sampling_strategy': 0.5}",0.5185185185185185,0.5161290322580645,0.47619047619047616,0.4,0.449438202247191,0.47205524584285,0.044321379945161644,38
34,9.668247175216674,0.06453405265537276,0.026901865005493165,0.001444538971066407,10,1,200,1.0,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 200, 'smote__sampling_strategy': 1.0}",0.4948453608247423,0.47706422018348627,0.40404040404040403,0.3826086956521739,0.4423076923076923,0.44017327460169975,0.04236460716559833,76
35,9.672916173934937,0.06415429677579633,0.02521376609802246,0.0013548369518920046,10,1,200,auto,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 200, 'smote__sampling_strategy': 'auto'}",0.4948453608247423,0.47706422018348627,0.40404040404040403,0.3826086956521739,0.4423076923076923,0.44017327460169975,0.04236460716559833,76
36,1.7405313014984132,0.03911360257619233,0.008837127685546875,0.0011909640078721436,10,2,50,0.5,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 50, 'smote__sampling_strategy': 0.5}",0.4691358024691358,0.5161290322580645,0.4418604651162791,0.3838383838383838,0.43956043956043955,0.4501048246484606,0.04310862745646832,69
